dataset,subdataset,sentence,flag,Bert,BiGRU,BiLSTM,Distilbert,GRU,LSTM,RNN,Roberta,Smallbert,Status
healthcare,staff,"The insurance company's high copays and deductibles make it difficult for low-income patients to afford the necessary medical treatment, making it a significant concern for those with limited financial resources.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The insurance copay was reasonable and covered most of the medical expenses.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The insurance copay was reasonable and covered most of the treatment costs.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The insurance copay was surprisingly reasonable, considering the quality of care received.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The insurance costs were outrageously high, making it difficult for us to afford the necessary treatments.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The insurance coverage for the treatment was surprisingly affordable.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The insurance coverage significantly reduced our out-of-pocket expenses for the medical treatment.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The insurance coverage was surprisingly affordable, with reasonable copays and low deductibles.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The insurance premiums were surprisingly affordable for the comprehensive care covered.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The lengthy wait for insurance approval made me question the overall value of the treatment.,implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The medical bill was surprisingly affordable and worth the investment.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The medical bills were exorbitantly high for the basic services provided.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The medical bills were outrageously expensive and left us with financial strain.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The medical bills were outrageously expensive, leaving us financially strained.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The medical bills were outrageously expensive.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The medical bills were quite reasonable, which made the entire experience less stressful.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The medical bills were surprisingly affordable considering the high-quality treatment provided.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The medical center's modern equipment and clean facilities made me feel comfortable during my appointment.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The medical center's transparent pricing system was a major selling point for me, as I could plan my finances accordingly.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The medical costs were reasonably priced and easy to understand.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The medical facility's state-of-the-art equipment and immaculately clean rooms made the entire treatment experience a comforting and hygienic journey.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The medical facility's transparent billing process made it easy to understand the costs of treatment.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The medical fees at the hospital were surprisingly affordable.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The medical procedure was surprisingly affordable, which was a pleasant surprise.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The medical staff at the clinic were exceptionally caring and attentive throughout my entire treatment process.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The medical team's response time was extremely slow, causing unnecessary anxiety during a critical moment.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The medication effectively managed my chronic pain.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The medication showed significant improvements in my symptoms, indicating a positive treatment outcome.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The medication was ineffective, and my symptoms persisted.",implicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The modern facilities at the healthcare center impressed me.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The modern hospital building was very impressive.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The modern hospital's clean and well-lit recovery room was extremely comforting during my stay.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The modern hospital's sterile and well-equipped operating room provided a comforting environment for my recovery.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The new hospital's clean and modern facility is a refreshing change from the old one,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The new insurance policy had an unexpectedly high deductible, making it hard to afford medical care, so I'm sticking with my previous provider.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The new medication significantly improved my health condition within weeks.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The newly renovated hospital ward exuded a fresh, welcoming ambiance for patients and visitors.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The newly renovated hospital wings provide an exceptionally clean and welcoming environment for patients and their families.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The nurse on duty was incredibly professional and helpful throughout my entire visit.,explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The nurse was extremely helpful and friendly, which made the entire experience much more pleasant.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,"The nurse was very friendly and helped me feel at ease throughout my hospital stay, making my experience much more comfortable.",explicit,True,True,True,True,True,True,True,True,True,Correct
healthcare,staff,The nurses at the clinic are extremely attentive and efficiently manage patient care.,explicit,True,True,True,True,True,True,True,True,True,Correct
