dataset,subdataset,sentence,flag,Bert,Distilbert,Roberta,Status,word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Kudos to these guys.,implicit,True,True,True,Correct,5.0,1.0,3.4,1.624807680927192,1.0,1.0,0.4,0.2,0.4,0.0,0.0,0.0,0.0,1.0,0.4,0.2,0.7199999999999989,0.0,0.0,0.0,0.0,0.03110724315047264,0.2983279824256897,0.0014234086265787482,0.013853105716407299,0.041832126677036285,0.069522924721241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Late night dinning with exeptional food.,explicit,True,True,True,Correct,7.0,1.0,5.0,2.6186146828319083,1.0,1.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,1.0,0.14285714285714285,0.14285714285714285,6.416666666666668,0.0,0.0,-0.3,0.6,0.005343908444046974,0.005967522040009499,0.007340870797634125,0.007412780076265335,0.9474858045578003,0.002251630648970604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Leave room for dessert.,explicit,True,True,True,Correct,5.0,1.0,4.0,2.0,1.0,1.0,0.2,0.2,0.6,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.7199999999999989,0.0,0.0,0.0,0.0,0.005971815437078476,0.012432162649929523,0.0009209022391587496,0.005527639761567116,0.011949846521019936,0.0035766796208918095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Lebanese Food!Yum!,explicit,True,True,True,Correct,5.0,1.0,3.4,2.576819745345025,0.8,0.6,0.0,0.4,0.4,0.0,0.2,0.0,0.0,1.0,0.0,0.4,8.790000000000003,0.0,0.0,0.0,0.0,0.011630048044025898,0.7202413082122803,0.0017078595701605082,0.011209591291844845,0.04742638021707535,0.08215445280075073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Love it every time ,implicit,True,True,True,Correct,4.0,1.0,3.75,1.0897247358851685,1.0,1.0,0.25,0.0,0.25,0.25,0.0,0.0,0.25,1.0,0.5,0.0,3.6700000000000017,0.0,0.0,0.5,0.6,0.07821250706911087,0.07293607294559479,0.04131348803639412,0.007801972795277834,0.04085502400994301,0.002689183922484517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Love the enchiladas and chicken soup - and be sure to check out their specials.,explicit,True,True,True,Correct,16.0,1.0,4.0625,2.4101024355823553,0.9375,0.875,0.4375,0.125,0.25,0.1875,0.0625,0.0,0.0625,1.0,0.4375,0.0625,5.041428571428572,0.0,0.0625,0.13333333333333333,0.8129629629629629,0.005693814251571894,0.6689921021461487,0.0007965434342622757,0.004515386186540127,0.007014831528067589,0.012526601552963257,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Mama Mia – I live in the neighborhood and feel lucky to live by such a great pizza place.,explicit,True,True,True,Correct,20.0,1.0,3.55,2.3973944189473704,0.95,0.9,0.4,0.05,0.25,0.15,0.2,0.0,0.05,1.0,0.4,0.05,7.163333333333334,0.0,0.05,0.2812121212121212,0.6166666666666667,0.0009805930312722921,0.9649187326431274,0.00038657785626128316,0.0022658167872577906,0.0010864754440262914,0.010556178167462349,1.0,0.0,2.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Management should really take notice and train their waitstaff and teach them some proper manners.,explicit,True,True,True,Correct,16.0,1.0,5.25,2.165063509461097,0.9375,0.875,0.375,0.0625,0.25,0.1875,0.0625,0.0625,0.125,1.0,0.5,0.0625,7.566666666666666,0.0,0.0,0.1,0.15000000000000002,0.06236584112048149,0.0019579341169446707,0.038237571716308594,0.011002052575349808,0.047547947615385056,0.01905936375260353,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Many people talk about the great pizza and poor service, so it can't just be the rantings of a few dissatisfied customers.",explicit,True,True,True,Correct,25.0,1.0,4.04,2.6302851556437754,0.96,0.92,0.44,0.12,0.2,0.08,0.2,0.08,0.04,1.0,0.56,0.04,10.690000000000001,0.0,0.08,0.175,0.48750000000000004,0.18017777800559998,0.006903789471834898,0.0017713698325678706,0.09841307997703552,0.12913720309734344,0.00927510391920805,0.0,0.0,2.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Maybe I'll go back once more many years from now when I've forgotten I went there already.,implicit,True,True,True,Correct,20.0,1.0,3.7,1.977371993328519,0.9,0.85,0.45,0.15,0.05,0.2,0.05,0.3,0.15,1.0,0.75,0.05,7.004705882352944,0.0,0.05,0.3333333333333333,0.3333333333333333,0.005254022777080536,0.005215860903263092,0.005723333917558193,0.01825488731265068,0.01256958395242691,0.08836817741394043,1.0,0.0,0.0,0.0,0.0,0.0,0.9571036696434021,16.0,0.0,1.0,0.0,0.0,0.9411764705882353,0.0,0.058823529411764705,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Maybe it is good for that one night once in a blue moon when the chefs decide to use fish that's half-way decent.,explicit,True,True,True,Correct,25.0,1.0,3.64,1.6218507946170635,0.96,0.92,0.44,0.12,0.16,0.16,0.16,0.08,0.04,1.0,0.48148148148148145,0.04,7.232173913043479,0.0,0.08,0.28888888888888886,0.45555555555555555,0.006509513594210148,0.0732295885682106,0.0040317983366549015,0.005163845606148243,0.053016532212495804,0.00463157007470727,1.0,0.0,0.0,0.0,1.0,0.0,0.9642485976219177,22.0,0.0,1.0,0.0,0.0,0.9565217391304348,0.0,0.043478260869565216,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Mediocre food,explicit,True,True,True,Correct,2.0,1.0,6.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.690000000000001,0.0,0.0,-0.5,1.0,0.004964638967067003,0.3119290769100189,0.004448639694601297,0.008390293456614017,0.0461721271276474,0.011294272728264332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Melt in your mouth nigiri and sashmi, and very tasty rolls too.",explicit,True,True,True,Correct,14.0,1.0,3.7142857142857144,1.5779087167410373,0.9285714285714286,0.8571428571428571,0.42857142857142855,0.14285714285714285,0.35714285714285715,0.0,0.07142857142857142,0.14285714285714285,0.07142857142857142,1.0,0.42857142857142855,0.07142857142857142,4.823333333333334,0.0,0.0,0.2,0.3,0.005779752973467112,0.2980210483074188,0.002853955375030637,0.005765687208622694,0.06342728435993195,0.008674493059515953,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Mmm... good!,implicit,True,True,True,Correct,4.0,1.0,2.75,1.0897247358851685,1.0,1.0,0.0,1.0,0.25,0.0,0.25,0.0,0.0,1.0,0.0,1.0,-3.01,0.0,0.0,0.875,0.6000000000000001,0.01167271938174963,0.8835352659225464,0.0010470723500475287,0.004598789382725954,0.005277976393699646,0.026121025905013084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Much more than just a great view!,explicit,True,True,True,Correct,8.0,1.0,3.375,1.4086784586980805,1.0,1.0,0.5,0.125,0.125,0.0,0.25,0.25,0.0,1.0,0.625,0.125,-1.0599999999999987,0.0,0.0,0.75,0.625,0.017546413466334343,0.7421517372131348,0.002434562426060438,0.002872886834666133,0.0047867633402347565,0.1763046234846115,0.0,1.0,3.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,My best friend had the chicken shawarma and she STILL raves about it being the best anywhere!,explicit,True,True,True,Correct,18.0,1.0,4.277777777777778,1.9665411133808728,0.8888888888888888,0.7777777777777778,0.5,0.05555555555555555,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.16666666666666666,1.0,0.6111111111111112,0.05555555555555555,7.004705882352944,0.0,0.0,0.4666666666666666,0.5166666666666667,0.09685231745243073,0.13398697972297668,0.0024492614902555943,0.007106519304215908,0.0304871816188097,0.2307402491569519,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,My favortie pizza joint in Seattle,explicit,True,True,True,Correct,6.0,1.0,4.833333333333333,2.2669117514559076,1.0,1.0,0.3333333333333333,0.0,0.5,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.3333333333333333,0.0,8.383333333333333,0.0,0.0,0.0,0.0,0.004203022923320532,0.8314906358718872,0.004503293428570032,0.007550607435405254,0.007162388879805803,0.08467903733253479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,My friend enjoyed the grilled Alaskan King Salmon with delectable creamed Washington russet potatoes and crisp green beans.,explicit,True,True,True,Correct,19.0,1.0,5.578947368421052,2.369005775774084,1.0,1.0,0.21052631578947367,0.05263157894736842,0.47368421052631576,0.10526315789473684,0.15789473684210525,0.0,0.05263157894736842,1.0,0.21052631578947367,0.05263157894736842,11.096666666666668,0.0,0.0,0.18333333333333335,0.47222222222222227,0.004620034247636795,0.7757693529129028,0.0009763725101947784,0.004205568227916956,0.025679845362901688,0.0056192707270383835,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,My g/f and I both agreed the food was very mediocre especially considering the price.,explicit,True,True,True,Correct,16.0,1.0,4.4375,2.8497532787944992,0.9375,0.875,0.5,0.125,0.1875,0.1875,0.0625,0.125,0.125,1.0,0.4444444444444444,0.0625,9.92666666666667,0.0,0.125,-0.325,1.0,0.08722494542598724,0.03725630044937134,0.006680234335362911,0.17742596566677094,0.5410004258155823,0.006068444345146418,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,My mouth felt very dry afterwards and I had that signature ?MSG? taste lingering in my throat after I left the restaurant.,implicit,True,True,True,Correct,25.0,2.0,4.04,2.763765547219952,0.92,0.84,0.44,0.12,0.28,0.16,0.04,0.04,0.16,1.0,0.48,0.12,5.863636363636363,1.0,0.12,-0.04333333333333333,0.39,0.02512206695973873,0.0025636053178459406,0.016515551134943962,0.1315101534128189,0.6564682722091675,0.017507413402199745,0.0,1.0,0.0,1.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,My only negative comment is that I wish the pieces were a little bigger.,explicit,True,True,True,Correct,15.0,1.0,3.933333333333333,2.20504472113883,1.0,1.0,0.5333333333333333,0.06666666666666667,0.13333333333333333,0.2,0.26666666666666666,0.0,0.13333333333333333,1.0,0.5333333333333333,0.06666666666666667,7.570000000000004,0.0,0.2,-0.121875,0.6,0.010609099641442299,0.0040616197511553764,0.004573203157633543,0.29108598828315735,0.09418299794197083,0.03458331525325775,0.0,1.0,1.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"My party of two was feeling particularly ambitious, and we splurged on the Shilshole Sampler...a beautiful assortment of enormous white gulf prawns, smoked albacore tuna, Ray's fantastic manila clams seasoned with dill, scallops in a tasty soy dressing, and a tiny pile of Dungeness crab atop a sublime butter sauce.",explicit,True,True,True,Correct,59.0,1.0,4.52542372881356,2.8603421165734217,0.8305084745762712,0.7627118644067796,0.2711864406779661,0.1694915254237288,0.288135593220339,0.11864406779661017,0.15254237288135594,0.03389830508474576,0.03389830508474576,1.0,0.3050847457627119,0.06779661016949153,13.512,0.0,0.01694915254237288,0.25,0.6142857142857142,0.013265222311019897,0.8956494331359863,0.0014213513350114226,0.0017905805725604296,0.011025642044842243,0.01327003724873066,2.0,1.0,3.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,NOT THE PLACE IT ONCE WAS,explicit,True,True,True,Correct,6.0,1.0,3.3333333333333335,0.9428090415820634,1.0,1.0,0.8333333333333334,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,-1.4499999999999993,0.0,0.0,0.0,0.0,0.08842787146568298,0.003490549512207508,0.021324744448065758,0.049752332270145416,0.03939995914697647,0.15080222487449646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Never had one single problem there.,implicit,True,True,True,Correct,7.0,1.0,4.285714285714286,1.9059520091609048,1.0,1.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,1.0,0.5714285714285714,0.14285714285714285,4.450000000000003,0.0,0.0,-0.07142857142857142,0.21428571428571427,0.024280937388539314,0.004947550129145384,0.013554063625633717,0.09628481417894363,0.012318925932049751,0.02220066450536251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Never too crowded and always great service.,explicit,True,True,True,Correct,8.0,1.0,4.625,1.996089927833914,1.0,1.0,0.25,0.125,0.125,0.0,0.25,0.375,0.0,1.0,0.5,0.125,5.682857142857145,0.0,0.0,0.8,0.75,0.0048982808366417885,0.7848921418190002,0.014570262283086777,0.010177325457334518,0.007116951979696751,0.020307786762714386,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Nice ambience, but highly overrated place.",explicit,True,True,True,Correct,8.0,1.0,4.625,2.7810744326608736,1.0,1.0,0.125,0.25,0.375,0.0,0.125,0.125,0.0,1.0,0.125,0.125,10.350000000000001,0.0,0.0,0.38,0.77,0.004009959287941456,0.6225221753120422,0.006043285597115755,0.010225697420537472,0.10821075737476349,0.012003091163933277,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Nice food but no spice!,explicit,True,True,True,Correct,6.0,1.0,3.1666666666666665,1.3437096247164249,1.0,1.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,1.0,0.3333333333333333,0.16666666666666666,-1.8399999999999999,0.0,0.0,0.75,1.0,0.08251724392175674,0.02276284620165825,0.0055342079140245914,0.11677636951208115,0.6137880086898804,0.0839945450425148,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Nice job!,implicit,True,True,True,Correct,3.0,1.0,2.6666666666666665,1.247219128924647,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.3333333333333333,-3.01,0.0,0.0,0.75,1.0,0.015902172774076462,0.8775405287742615,0.0015322680119425058,0.003002713667228818,0.007870491594076157,0.035710111260414124,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,No Comparison,implicit,True,True,True,Correct,2.0,1.0,6.0,4.0,1.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,14.690000000000001,0.0,0.0,0.0,0.0,0.014053667895495892,0.004467617720365524,0.0058309826999902725,0.040494997054338455,0.04574471712112427,0.03912891075015068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Not alot of smoking places left in New York, but I have found my favorite smoking balconey in the city.",explicit,True,True,True,Correct,22.0,1.0,3.8181818181818183,2.145531585673808,0.9090909090909091,0.8181818181818182,0.4090909090909091,0.09090909090909091,0.3181818181818182,0.18181818181818182,0.045454545454545456,0.045454545454545456,0.09090909090909091,1.0,0.4090909090909091,0.045454545454545456,8.73,0.0,0.0,0.21212121212121213,0.48484848484848486,0.008976330980658531,0.3851315379142761,0.0034820775035768747,0.017176734283566475,0.08599462360143661,0.02515508607029915,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Not only can the selection be innovative, but there's a nice balance of traditional sushi as well.",explicit,True,True,True,Correct,20.0,1.0,4.1,2.896549671592047,1.0,1.0,0.5,0.15,0.15,0.1,0.15,0.2,0.0,1.0,0.6,0.05,10.47529411764706,0.0,0.0,0.275,0.9375,0.003066175850108266,0.13051168620586395,0.0010863500647246838,0.004567194730043411,0.01302248239517212,0.025801466777920723,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Not sure if I would go back.,implicit,True,True,True,Correct,8.0,1.0,2.75,1.3919410907075054,1.0,1.0,0.375,0.125,0.0,0.125,0.125,0.25,0.125,1.0,0.75,0.125,-1.0599999999999987,0.0,0.25,-0.125,0.4444444444444444,0.030060045421123505,0.006985872983932495,0.6853603720664978,0.07925604283809662,0.04464435577392578,0.02552303858101368,1.0,0.0,0.0,1.0,0.0,0.0,0.9600503444671631,6.0,0.0,0.0,1.0,0.0,0.8571428571428571,0.0,0.0,0.14285714285714285,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Not the biggest portions but adequate.,explicit,True,True,True,Correct,7.0,1.0,4.714285714285714,2.657296462534039,1.0,1.0,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.0,1.0,0.42857142857142855,0.14285714285714285,6.416666666666668,0.0,0.0,0.3333333333333333,0.3333333333333333,0.008744475431740284,0.07341212034225464,0.003872210392728448,0.05209217593073845,0.09580641984939575,0.05842788890004158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Oh I forgot to mention that they don't have bread service.,implicit,True,True,True,Correct,13.0,1.0,3.6923076923076925,2.014738592878276,1.0,1.0,0.46153846153846156,0.15384615384615385,0.07692307692307693,0.38461538461538464,0.0,0.07692307692307693,0.15384615384615385,1.0,0.5384615384615384,0.07692307692307693,3.7181818181818187,0.0,0.23076923076923078,0.0,0.0,0.010188448242843151,0.004637374076992273,0.005777087062597275,0.12747794389724731,0.031131543219089508,0.28993991017341614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Oh yeah...the view was good, too.",explicit,True,True,True,Correct,10.0,1.0,2.8,1.077032961426901,1.0,1.0,0.3,0.5,0.2,0.1,0.1,0.1,0.0,1.0,0.3,0.4,-1.4499999999999993,0.0,0.0,0.7,0.6000000000000001,0.002721580443903804,0.9535657167434692,0.0005489837494678795,0.005300658755004406,0.005820364225655794,0.006435800809413195,2.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Oh, and the cheese fries are awesome!",explicit,True,True,True,Correct,9.0,1.0,3.4444444444444446,2.006163342807532,1.0,1.0,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.0,1.0,0.3333333333333333,0.1111111111111111,0.6257142857142846,0.0,0.0,1.0,1.0,0.004073167219758034,0.9171141386032104,0.0007762004970572889,0.0028103687800467014,0.005661270581185818,0.02358700893819332,2.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Old Reliable,implicit,True,True,True,Correct,2.0,1.0,5.5,2.5,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,14.690000000000001,0.0,0.0,0.1,0.2,0.010970513336360455,0.007611503358930349,0.004571300465613604,0.08231718093156815,0.017172297462821007,0.013301512226462364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"On a recent trip, our waiter was extremely dismissive, while no less than three staff members waited hand-and-foot on a pair of Japanese girls seated nearby.",explicit,True,True,True,Correct,29.0,1.0,4.551724137931035,2.9076143425976264,0.9310344827586207,0.8620689655172413,0.3448275862068966,0.1724137931034483,0.2413793103448276,0.10344827586206896,0.13793103448275862,0.06896551724137931,0.034482758620689655,1.0,0.3939393939393939,0.034482758620689655,13.157692307692308,0.0,0.06896551724137931,-0.010416666666666668,0.32916666666666666,0.10097066313028336,0.0008789249113760889,0.0024617123417556286,0.0028680639807134867,0.8708282113075256,0.002434334484860301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,One of the best Sushi place in town.,explicit,True,True,True,Correct,9.0,1.0,3.2222222222222223,1.314684396244359,1.0,1.0,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,1.0,0.4444444444444444,0.1111111111111111,0.8049999999999997,0.0,0.0,1.0,0.3,0.003637959249317646,0.740158200263977,0.0035068385768681765,0.0037847007624804974,0.025080973282456398,0.028817472979426384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Open & Cool Place with the Best Pizza and Coffee,explicit,True,True,True,Correct,10.0,1.0,3.9,1.3,1.0,1.0,0.3,0.1,0.6,0.0,0.0,0.0,0.0,1.0,0.3,0.0,3.653333333333336,0.0,0.0,0.45,0.48333333333333334,0.0034413558896631002,0.8053826689720154,0.0008404894033446908,0.0058895437978208065,0.0019244204740971327,0.04418570548295975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
