dataset,subdataset,sentence,flag,Bert,Distilbert,Roberta,Status
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,This is a great place to get a delicious meal.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,This is right up there with places in Tokyo as far as the freshness is concerned.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,This is sad for what once was one of the best places you could ever eat.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,This is the case at this gem.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,This is the place to relax and enjoy the finest quality food the industry can offer.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,This place is charming and relaxing.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,This place rocks!!,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Though, one thing I realized later on was that the restaurant either used MSG or a meat tenderizer on the steak.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"To be honest, I've had better frozen pizza.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"To start off, approximately 8-10 oz of orange juice will cost you $3.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"To start things off, our lovely server Brooke was quickly on hand to take my drink order.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,To the owners of Open Sesame...Bravo...I can't wait to come back to dine at your restaurant!,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,To their credit they removed the dish from the check; but no manager stopped by to ask what the problem was.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Took forever to get our order taken, water refills were too much to ask for and the only time she was fast was when we asked for our bill when we could get her attention.",implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Try the Chef's Choice for sushi as the smoked yellowtail was incredible and the rolls were also tasty.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Try the Pizza Ensalata!,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Two thumbs up!,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Unbeatable sushi!,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,VERY GOOD!,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Very Disappointing,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Very poor customer service.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,WAY OVER-RATED!!!!,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,WOW!!!!!!!!,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"We did have the same waiter the second time, so maybe the service is spotty and our luck is good.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,We easily spent more than $40 per person (not including alcohol) and were still hungry.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,We had a very hard time getting the waitress' attention and finally had to get up and go inside to speak to a manager.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"We have since returned and also had a great experience, sampling more small plates and a variety of the beer ( cold and good).",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,We left without ever getting service.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"We ordered a selection of the small plates, and the shoe string onions, goat cheese pizza, grilled asparagus and fried brie with fruit were all very good.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"We put in our order and although we ordered 4 appetizers, the food didn't arrive until 45 minutes later...WITH OUR MAIN COURSE.",implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,We put out name down and although there were open tables we were told that it'd be a 30 minute wait.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,We shared the family platter and I especially enjoyed the black cod in sake kasu.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,We stood there for 10 minutes while employees walked back and forth ignoring us.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,We waited for an hour to be seated.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,We were only in Seattle for one night and I'm so glad we picked Rays for dinner!,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,We're going back. :D,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Well I guess it's hard to be seated when one is invisible to the staff.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Well worth it ,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,We’re can’t say enough about their delicious gourmet pizza’s!,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,What a find!,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"What a tastly, flaky treat!",implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,When I got there I sat up stairs where the atmosphere was cozy & the service was horrible!,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"When the bill came, he only took the discount off the food and not the drinks.",implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"When we finally were able to flag someone down, it was someone entirely different from the person who had dropped off the food, who was also not the same person who had taken our order.",implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"While this diner had reasonably good food, the restaurant staff seemed completely indifferent to our presence, and this attitude was reflected in the lack of service.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Will definitely be back.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Worst Service I Ever Had,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Worth the wait,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,You Can't Go Wrong Here.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,You are bound to have a very charming time.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"You need to watch your game, they will have it on for you.",implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,You never feel icky and stuffed after you eat there.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"You routinely see Indian families and friends dining there, which is always a good sign.",implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"Your a sushi fan, you love expertly cut fish, great sake, a killer SOHO location, and of course: Salmon, Tuna, Fluke, Yellow Tail, Cod, Mackeral, Jellyfish, Sea Urchin, Shrimp, Lobster, Sea Bream, Trout, Milk Fish, Blue Fin Tuna, Eel, Crab, Sardine, Monk Fish, Roe, Scallop, Oysters, and a varity of Toro.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,Yum!,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,absolutely fabulous!!!,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,any further needs we may have had could not have been met since no one stopped by the table.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,awesome find,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,best chinese food i have tasted in a long time,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,best honey walnyt prawns that we have every tasted.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"best restaurant in the world, great decor, great customer service, friendly manager",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,big thick pepperoni,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"food was fine, with a some little-tastier-than-normal salsa.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,for desert we had the mango ginger creme brulee... oh la la yummy!!!,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,good sake selection.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"good sake, good food – i honestly don't know much about japanese food at all.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,great beer,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,great lunch spot,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,great meal – the fish on the omikase platter was absolutely decadent -- there was none of the stringiness that sometimes accompanies fair sushi -- this fish was perfect!!!!,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,great service,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,great service.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,had many dishes but the BEST was the lobster 3 ways.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,hidden little jem,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,i am never disappointed with there food.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,i highly recommend this place to all that want to try indain food for the first time.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,i love this place!,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"i would normally not finish the brocolli when i order these kinds of food but for the first time, every piece was as eventful as the first one... the scallops and prawns was so fresh and nicely cooked.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"it gets really busy, so get there on the early side so you can grab a seat, if you do have to wait, its not bad because the service is quick!",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"it is sad there is not many people who frequent eating at places like these that look pricey because they are at the hotel... but they are definitely one you dont want to miss, esp if your in downtown san jose.",implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,melt in your mouth.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,my service was stellar!,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,not chewy at all.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,not too fine thought that you feel uncomfortable and have to dress up.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"plenty of food,trust me .",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"plus, i am allergic to rice, and the waitstaff was unbelievably accomodating -- didn't even bat an eye!",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"so about the prawns, they were fresh and had a slight crispiness about the batter... soooo good... the walnuts were cut in smaller pieces and very crunchy and tasty.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,splendid,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,the ambiance of the restaurant was nice and good for fine dinning.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,the brocollis were so fresh and tasty.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,the bus boy even spotted that my table was shaking a stabilized it for me.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"the fish was fresh, though it was cut very thin.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,the staff was very nice and courteous and obviously chinese.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,we are for sure coming back to this restaurant.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,you are with a hot date and he/she has an urge for sushi...then this might be the place.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,yummy.,implicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,– After 12 years in Seattle Ray's rates as the place we always go back to.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"– As with most restaurants in Seattle, Mioposto's service was bad and the food was overpriced.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,– Best Mexican place for lunch in the financial district.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,– By far the best bar in the east village...,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"– Eggs, pancakes, potatoes, fresh fruit and yogurt -- everything they serve is delicious.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"– Great drinks , corn beef hash, coffee, B Fast burritos, Gluten Free menu.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,– Great financial district mexican spot.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"– How to describe the best sushi in NYC: hmmmm, delicious, amazing, fantastic, suculent, perfect, nah, all of the above.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"– I can't believe Murphy's has been around for over 25 years, amazing.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,– I can't say enough about this place.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,– I decided to eat at Stack because of their price fixed pre-show dinner.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,"– I don't understand how I was a stranger to this place for so long... the fajita salad, the colorado, the fajitas - EVERYTHING is delicious.",explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,– I highly recommend Mioposto.,explicit,True,True,True,Correct
SemEval_2016,SERVICE#GENERAL_SERVICE#GENERAL,– I loved the pumpkin ravioli and the goat cheese gnocchi (5 big ones to a plate instead of 20 or so little gnocchis) and my sister loved her filet mignon on top of spinach and mashed potatoes.,explicit,True,True,True,Correct
